github.com/go-openapi/swag/stringutils,https://github.com/go-openapi/swag/blob/stringutils/v0.25.4/stringutils/LICENSE,Apache-2.0
github.com/go-openapi/swag/typeutils,https://github.com/go-openapi/swag/blob/typeutils/v0.25.4/typeutils/LICENSE,Apache-2.0
github.com/go-openapi/swag/yamlutils,https://github.com/go-openapi/swag/blob/yamlutils/v0.25.4/yamlutils/LICENSE,Apache-2.0
github.com/golang-jwt/jwt/v4,https://github.com/golang-jwt/jwt/blob/v4.5.2/LICENSE,MIT
github.com/golang/protobuf/ptypes/empty,https://github.com/golang/protobuf/blob/v1.5.4/LICENSE,BSD-3-Clause
github.com/golang/snappy,https://github.com/golang/snappy/blob/v1.0.0/LICENSE,BSD-3-Clause
github.com/google/btree,https://github.com/google/btree/blob/v1.1.3/LICENSE,Apache-2.0
github.com/google/certificate-transparency-go,https://github.com/google/certificate-transparency-go/blob/v1.3.2/LICENSE,Apache-2.0
github.com/google/gnostic-models,https://github.com/google/gnostic-models/blob/v0.7.1/LICENSE,Apache-2.0
github.com/google/go-cmp/cmp,https://github.com/google/go-cmp/blob/v0.7.0/LICENSE,BSD-3-Clause
github.com/google/go-querystring/query,https://github.com/google/go-querystring/blob/v1.2.0/LICENSE,BSD-3-Clause
github.com/google/gofuzz,https://github.com/google/gofuzz/blob/v1.2.0/LICENSE,Apache-2.0
github.com/google/uuid,https://github.com/google/uuid/blob/v1.6.0/LICENSE,BSD-3-Clause
github.com/haproxytech/go-licenses/testdata/modules/complex,https://github.com/haproxytech/go-licenses/blob/HEAD/testdata/modules/complex/LICENSE,Apache-2.0
github.com/hashicorp/errwrap,https://github.com/hashicorp/errwrap/blob/v1.1.0/LICENSE,MPL-2.0
github.com/hashicorp/go-cleanhttp,https://github.com/hashicorp/go-cleanhttp/blob/v0.5.2/LICENSE,MPL-2.0
github.com/hashicorp/go-hclog,https://github.com/hashicorp/go-hclog/blob/v1.6.3/LICENSE,MIT
github.com/hashicorp/go-hmac-drbg/hmacdrbg,https://github.com/hashicorp/go-hmac-drbg/blob/eb7152219c89/LICENSE,MIT
github.com/hashicorp/go-immutable-radix,https://github.com/hashicorp/go-immutable-radix/blob/v1.3.1/LICENSE,MPL-2.0
github.com/hashicorp/go-kms-wrapping/v2,https://github.com/hashicorp/go-kms-wrapping/blob/v2.0.20/LICENSE,MPL-2.0
github.com/hashicorp/go-metrics/compat,https://github.com/hashicorp/go-metrics/blob/v0.5.4/LICENSE,MIT
